9,0.45760055795428256,0.04727181553167866,5.539268456063776,0.16545135436087532,12.05217,6.02608,11.72217,5.86108
6,-0.10441692834002597,-0.06316849990559954,-6.0737737944637455,-0.18843484717602577,-9.97148,-4.98574,-10.30148,-5.15074
8,1.1850940513622115,0.017739649996957995,1.7003986405559233,0.07043166104515847,5.62817,2.81408,5.29817,2.64908
10,48.2529665461945,0.4582013201320132,47.42939365603226,0.9935733889178392,0,0.0,0,0.0
7,50.8310118583496,0.49571842105263164,8.213616438978283,1.066061120543294,0,0.0,0,0.0
6,1.1817702149334712,0.031036717740918717,0.8151792980946011,0.10504845969860116,8.41328,4.20664,8.08328,4.04164
10,1.263012151576658,0.7891189781756011,12.439511759290259,1.0347916666666668,0.4878,0.4878,0.1578,0.1578
7,20.477019186150564,0.4656241010142647,23.58498757910806,0.8321628002830492,-4.70017,-2.35008,-5.03017,-2.51508
10,1.7839609324287105,0.8141297992635353,12.394613930273575,0.9282601449546851,-3.79747,-3.79747,-4.12747,-4.12747
7,7.443741846976856,0.5808935801041064,50.8468121442732,1.0467587285044295,0,0.0,0,0.0
9,0.3521390944242468,55.94187022900764,56.11455174385582,2.797093511450382,0,0,0,0
11,0.29808570389119116,52.46657894736842,52.71040421322834,4.562311212814645,0,0,0,0
8,0.31845725168589745,55.86808715553613,58.57037258426221,5.73422886297376,0,0,0,0
11,0.0,0,0,0,0,0,0,0
11,0.0,0,0,0,0,0,0,0
8,0.590445416940609,1.936411797337278,65.13977613412227,2.180747166783672,0,0,0,0
7,0.3595232121945396,56.277629970322046,57.37543150389483,2.842895038167939,0,0,0,0
10,0.0,0.0,0,0,0,0.0,0,0.0
12,0.0,0.0,0,0.0,0,0.0,0,0.0
8,0.47244877538160096,0.8612722230962055,55.59338097588979,3.623298693923907,0,0.0,0,0.0
12,0.058986812625172684,0.01798060311135173,4.57702524399492,0.13048699912720693,8.09322,4.04661,7.76322,3.88161
12,0.1826497295588186,0.031299816764293005,3.580428194950861,0.12212059655576615,7.84184,3.92092,7.51184,3.75592
9,-0.015576173969947853,-0.009853801492164128,2.3177392895378826,0.03245365138415955,2.30571,1.15286,1.97571,0.98786
9,-0.23837364348575737,-0.0047295104043877595,0.42089224197736896,0.0009000838750263463,0.4065,0.20325,0.0765,0.03825
13,10.178258335883358,0.5424144605146984,30.538114640076717,1.5187604894411555,18.82339,9.4117,18.49339,9.2467
11,44.2006997126493,0.5253397705096642,6.650187406599623,0.8387508417508419,0,0.0,0,0.0
9,1.8200833869962627,0.9506849425185895,14.788069169415852,1.1395696539434694,4.03814,4.03814,3.70814,3.70814
8,-4.4466371300010845,-0.04144442966387469,-1.373090355050724,-0.12810096441561267,-8.80886,-4.40443,-9.13886,-4.56943
13,3.0779979191590927,0.8672258523598136,6.094460075965218,0.9945410171437339,13.07846,13.07846,12.74846,12.74846
13,2.5174041310237114,0.861620825234167,27.57238035624091,0.9295214110440768,2.06561,2.06561,1.73561,1.73561
10,0.5363840234356406,1.1947214723478767,53.3188320848939,1.7940639878118454,0,0.0,0,0.0
10,1.4057553728623287,0.8727514276273298,18.545321668710006,1.084522776396749,7.97941,7.97941,7.64941,7.64941
14,4.52712846400475,0.6964758015139236,15.34848075977102,0.8394779809129586,3.36371,3.36371,3.03371,3.03371
14,-0.012833365835697958,-0.0028575187555839672,-0.15694685987871482,-0.009783369298779007,-0.25413,-0.12707,-0.58413,-0.29207
12,1.65893741726639,0.40813074896493645,16.408568700266404,1.5883931458333445,-3.34601,-1.673,-3.67601,-1.838
14,0.0364860254880365,0.005484371977828005,1.5601645752091002,0.027268456181499815,2.21133,1.10566,1.88133,0.94066
10,0.2295830921124167,0.030804403953362102,0.849492774774179,0.12980115242444035,8.37737,4.18869,8.04737,4.02369
9,1.318352059620356,0.8316985046490596,26.112492216197246,1.0680517970912744,-4.82519,-2.4126,-5.15519,-2.5776
11,1.1064920463780303,0.5957566904861987,28.661895024258868,1.93586793929643,0,0.0,0,0.0
15,-2.2472223759002636,-0.03801604521090666,-3.569912977220187,-0.1067742858944121,-7.59934,-3.79967,-7.92934,-3.96467
15,22.07634427966868,0.5533117490644698,15.141562083955277,0.7629187320196917,2.32131,2.32131,1.99131,1.99131
15,15.714257561572854,0.3611040728156793,15.612605137503994,0.5641782551513977,-21.35336,-10.67668,-21.68336,-10.84168
11,-0.18210144009535273,0.0028825296401720664,0.08310413554512588,0.009270838572445294,1.04978,0.52489,0.71978,0.35989
13,25.40345447331876,0.6617327762093753,10.456436417792416,0.8976548964231527,5.89611,2.94806,5.56611,2.78306
11,28.02006127178008,0.6541086083479561,28.536363103310723,0.9933783518265745,4.97947,2.48974,4.64947,2.32474
16,18.02084651046219,0.555420802292376,4.213580475906742,1.2398516294476993,6.5633,3.28165,6.2333,3.11665
10,25.951599539489884,0.43003225078799,51.851040000252496,1.3003388425183793,0,0.0,0,0.0
16,53.86391593298003,0.5602979994055607,5.328829856851692,1.1377448976431601,0,0.0,0,0.0
12,27.118508671967998,0.6969654362394129,13.861904097541531,0.9472262028558226,8.08309,4.04154,7.75309,3.87654
16,0.7619442568598259,-0.003277507118085305,0.3215077413344728,0.00880699962733788,1.07754,0.53877,0.74754,0.37377
12,1.802197418987681,0.6328040288884165,5.872635707743429,1.0085738831276392,-0.86081,-0.4304,-1.19081,-0.5954
14,1.9908808155614302,0.452700615217836,17.285408044517162,1.7757603400515807,0,0.0,0,0.0
17,1.2376048656204082,0.6434023388806639,53.311581717940605,1.5302306753909285,0,0.0,0,0.0
12,6.09554847610234,0.5091482916342368,24.81585816588068,1.0654809592146586,0,0.0,0,0.0
17,1.3170828504937022,0.6967144734432995,23.431559047567415,0.9441721608946718,-5.72611,-2.86306,-6.05611,-3.02806
17,1.0162973787772802,0.636534588304857,12.360683549700065,1.3819517787937423,-3.27654,-1.63827,-3.60654,-1.80327
13,3.7391618145889787,0.6191040143868196,31.29276775147929,1.6286592764586918,0,0.0,0,0.0
11,1.6541202336194292,0.5430883084278068,20.869669078243096,0.8438552465857707,-21.27629,-10.63814,-21.60629,-10.80314
18,4.349164752572938,0.5829837590607636,16.920132947205087,0.9504368751059142,7.79363,3.89682,7.46363,3.73182
13,23.449421674531415,0.43492774782869126,15.67400909132441,1.0821194658735322,0,0.0,0,0.0
15,1.638891652234279,0.5561767644566917,18.65051545362381,0.6121978646955275,-18.02714,-18.02714,-18.35714,-18.35714
18,1.4440135449841085,0.5035304817294993,51.89157971303759,1.728787987271281,0,0.0,0,0.0
18,10.365910023429235,0.4312724914392444,52.267694112967376,1.309982477870759,0,0.0,0,0.0
13,8.634052993897956,0.454355504396685,17.850928155878993,1.2736504991980209,-15.34697,-7.67348,-15.67697,-7.83848
19,8.278390330653329,0.4782290360100494,49.723161176762495,1.0519099503637424,0,0.0,0,0.0
14,7.620281341164274,0.5593996499302819,12.344952163985983,1.1251849637853675,2.00909,1.00454,1.67909,0.83954
19,1.9449007473309607,0.8172381376037963,50.4501287069988,0.8727374040082412,0,0.0,0,0.0
19,1.7133816154584856,0.7363224016121729,9.487776503528368,1.1626477430896802,11.22934,5.61467,10.89934,5.44967
12,3.3836917964933693,0.41009472097868,46.439053211293796,1.1137710437710437,0,0.0,0,0.0
14,4.233109470382719,0.4366935877752217,22.821726386372823,1.010827754853428,-7.8336,-3.9168,-8.1636,-4.0818
16,-0.21524396022553935,-0.028605712332837086,-1.4701377075218063,-0.06827503611416004,-3.73724,-1.86862,-4.06724,-2.03362
20,0.8854687912309145,0.7723647580566984,10.069127031419388,1.2108072893218549,-1.85071,-1.85071,-2.18071,-2.18071
14,5.727246011812533,0.6188127141611551,7.956222926966146,0.816854179984374,-6.45865,-6.45865,-6.78865,-6.78865
20,2.612485460986942,0.3845258402044165,9.432309941204824,1.5682619952346994,-4.27653,-2.13826,-4.60653,-2.30326
15,16.305331179368576,0.5168242906351235,6.2521782094592,0.8634495708154508,0,0.0,0,0.0
20,0.9924951917751997,0.5431315016616433,50.278288159826886,1.7018108831400536,0,0.0,0,0.0
17,0.37123898213735895,10.128527165932452,50.20890979246628,1.8086655653450807,0,0.0,0,0.0
15,13.201827096475846,0.636932990556422,53.89290488728967,0.9217812315561676,0,0.0,0,0.0
21,-0.006938433390634545,-0.022677286187512767,-0.337514339012058,-0.04000801834851254,-1.73441,-1.73441,-2.06441,-2.06441
13,1.0590166377475168,0.8367236842105263,25.002299547931266,1.1033718912666282,0,0.0,0,0.0
21,0.4999612224791371,2.493538982823403,12.005118386243392,2.1483560606060608,0,0.0,0,0.0
21,0.959793779037577,0.7412526371308017,19.62775622605364,2.0547002923976607,0,0.0,0,0.0
15,0.016960679645523766,0.004135038273014121,0.016084325668400196,0.026223404255319147,1.35747,0.67874,1.02747,0.51374
16,3.033329424763538,0.46617730750752345,26.572502527354253,1.6137302678092118,-6.26397,-3.13198,-6.59397,-3.29698
22,-0.20218084045584028,-0.01485347985347985,-0.6733290598290549,-0.05198717948717948,-3.28947,-1.64474,-3.61947,-1.80974
16,23.810473825405175,0.38419809100216645,6.22053752211429,1.39169833428549,-0.29776,-0.14888,-0.62776,-0.31388
22,50.802353514321275,0.4887337472488556,50.62813168148801,1.0096619490029233,0,0.0,0,0.0
18,48.653794892563766,0.42370206255208265,48.33667959919796,1.176570457654795,0,0.0,0,0.0
22,15.291047181492337,0.5538485355696201,9.860540393387975,0.8054967306000513,-4.39838,-2.19919,-4.72838,-2.36419
14,21.316122850353747,0.3517076630214426,14.921405570961502,1.1729141064847488,-5.41478,-2.70739,-5.74478,-2.87239
16,9.046187506206328,0.7264188074112311,8.952198487157222,0.9506103714976356,12.20162,12.20162,11.87162,11.87162
23,2.469661729487427,0.5726417457117414,22.230596956949107,0.8088152684955298,-8.39057,-4.19528,-8.72057,-4.36028
17,3.289975427913432,0.6119902837105601,10.626088988630254,0.7333981265499281,-8.26404,-8.26404,-8.59404,-8.59404
23,3.025685789474254,0.5121105286274668,26.803428628593895,1.362712585208489,-0.42446,-0.21223,-0.75446,-0.37723
23,10.733481137288527,0.6105466334321953,65.0424431438127,1.4877688079037403,0,0.0,0,0.0
19,0.6961402936552156,0.5041843380463047,17.299908266612725,0.6967285219075888,-22.93814,-22.93814,-23.26814,-23.26814
17,1.9706034271235324,0.7718343098424126,28.193251882089655,1.0474454955582264,1.69797,0.84898,1.36797,0.68398
17,-1.148743804177188,-0.10587364329391566,-3.96903887106682,-0.3585529496079367,-18.53461,-9.2673,-18.86461,-9.4323
24,46.282835985567935,0.4206557638346528,3.634030523129306,1.1672036713286715,0,0.0,0,0.0
15,0.5855751567444828,0.7961943378119002,46.97812942648387,1.7693207506931115,0,0.0,0,0.0
24,8.59966529133565,0.5376199670507379,22.281506571003806,0.7425812152925086,-7.87536,-7.87536,-8.20536,-8.20536
18,0.0642005601669688,0.05974922589231381,3.717087208101211,0.16608259400575362,10.59667,5.29834,10.26667,5.13334
24,1.7483888364115805,0.7712384229084305,28.57869144181673,1.2853973715140508,10.4429,5.22145,10.1129,5.05645
20,-4.471307591623061,-0.03218421399973611,-0.28918297051529684,-0.04977521815008764,-2.84775,-1.42388,-3.17775,-1.58888
18,8.188015699135383,0.43173494646945965,24.712617132867134,1.2439417544480835,0,0.0,0,0.0
25,7.1673200879732555,0.3693776522140542,7.739600667476402,1.003555917873645,-15.06244,-7.53122,-15.39244,-7.69622
25,-0.14609028597524398,-0.021502568795924475,-0.7334894723593958,-0.06359524225903032,-3.64517,-1.82258,-3.97517,-1.98758
18,4.302627406533403,0.5653337190391057,25.481760576434013,0.9312540198580177,1.68482,0.84241,1.35482,0.67741
25,48.11936725598345,0.45673395931142413,9.672728358454822,1.0882370628263964,0,0.0,0,0.0
19,49.525180156625936,0.49288567416768303,16.032856033452813,0.9730976430976433,0,0.0,0,0.0
16,1.8082875960647453,0.7810161269694255,25.69032800167118,0.9031718806282785,3.88344,3.88344,3.55344,3.55344
21,1.781916984663714,0.626706856858442,22.17436449474679,0.968485357835756,-4.08222,-2.04111,-4.41222,-2.20611
26,0.46476683661660395,3.9959127567990946,18.662355512740938,1.9791865164265678,0,0,0,0
19,1.643441128808054,0.692522808526963,25.907774668742483,1.043042456118071,-4.09788,-2.04894,-4.42788,-2.21394
26,2.9007203047159384,0.8918146744890596,19.425413576139768,1.0450626678097221,10.00427,5.00214,9.67427,4.83714
26,2.156930566748501,0.5062207707895013,23.84602473848364,1.1179061368589802,-10.27866,-5.13933,-10.60866,-5.30433
19,45.51391198238312,0.46119829721362215,46.604288441692475,0.9443801731218804,0,0.0,0,0.0
20,2.1478214145803785,0.36496110929835873,11.189398472726744,1.1412450923041595,-17.35637,-8.67818,-17.68637,-8.84318
22,49.03061992664648,0.4321040218281703,11.961918177123891,1.075591805148257,0,0.0,0,0.0
27,0.7163314393939396,0.034264069264069205,2.56147021058038,0.1281252525252525,10.71895,5.35948,10.38895,5.19448
17,0.16038166329139997,0.005221785597567529,4.500253298535836,0.07391813654717677,6.32419,3.1621,5.99419,2.9971
27,49.616602925476414,0.43172145722649896,8.271595802161265,1.2730248097704457,0,0.0,0,0.0
27,49.95266836360302,0.562189558629776,25.21480533038565,0.9210517218454993,0,0.0,0,0.0
20,47.627364123389036,0.43089556410509355,47.12174611708481,1.0554520558978695,0,0.0,0,0.0
20,10.195813278057688,0.44167342099532286,12.833764859726417,1.331936689951331,3.82634,1.91317,3.49634,1.74817
28,7.229472203207204,0.4876810762158017,16.15075316435452,0.9408313069645071,0.66885,0.33442,0.33885,0.16942
23,23.32389832751306,0.4219080969767219,25.6587269460625,1.1368662008551462,4.49656,2.24828,4.16656,2.08328
21,23.4531290459966,0.6207692307692307,24.034500000000016,0.820677966101695,3.50872,3.50872,3.17872,3.17872
28,12.047945454881258,0.3469790449519431,21.133684911348812,0.8379328963705136,-15.58977,-7.79488,-15.91977,-7.95988
28,9.22330926958761,0.40469827270508335,13.950403285288374,1.5332191711143295,12.36172,6.18086,12.03172,6.01586
18,23.426828864379097,0.5076975092038452,24.298745723419657,0.946938298255082,0.43964,0.21982,0.10964,0.05482
21,5.399721114865408,0.47604977297847223,24.30130983170916,1.104669807165231,1.32653,0.66326,0.99653,0.49826
29,24.268215875159967,0.5381556849970527,48.72251246504573,0.8972293447293448,0,0.0,0,0.0
29,5.937078200735267,0.6025900307864409,48.17996277226486,0.8591931520314547,0,0.0,0,0.0
21,13.793232065360598,0.5435753399325984,14.241341808378678,0.7181050825411324,-11.52734,-5.76367,-11.85734,-5.92867
24,25.57546178575174,0.6650056369570981,26.448940024813083,0.8908222555448998,-0.42876,-0.21438,-0.75876,-0.37938
29,14.199935439732844,0.6777397154263202,28.705076002628168,0.9931455295691421,15.71203,7.85602,15.38203,7.69102
22,-0.5111249999999949,-0.01318398155722472,-0.19310435103244666,-0.0300377581120942,-1.77122,-0.88561,-2.10122,-1.05061
30,0.5626590771521723,0.646024642892435,19.72389769061685,1.152961999522797,-14.49457,-14.49457,-14.82457,-14.82457
22,1.2608659413906507,0.7076879926732736,56.06791699495911,1.4712460900312794,0,0.0,0,0.0
30,1.0127205898945824,0.45405386009313636,21.671164055517814,1.3097154954021057,-13.95138,-6.97569,-14.28138,-7.14069
19,3.4952344694356854,0.6470808545159545,55.973453488372094,1.1474011028530329,0,0.0,0,0.0
30,4.533506752314206,0.552695856199793,27.45770275590552,1.265100009050593,0,0.0,0,0.0
25,2.7257896831775454,0.4862731288540308,27.734411351290298,1.6676318301121453,0,0.0,0,0.0
22,10.274175283830271,0.46803008837425797,52.00707881052973,1.2137538728198463,0,0.0,0,0.0
23,2.4697795579069255,0.7364810562223449,7.418268651992146,1.2542135625646655,-1.34358,-0.67179,-1.67358,-0.83679
31,0.0,0.0,0,0.0,0,0.0,0,0.0
31,55.40256839785035,0.6042541276208035,6.047488869531554,1.071352330354987,0,0.0,0,0.0
31,24.922650628073196,0.4495577310165088,10.45001147396165,1.1694717197817972,0.0,0.0,-0.33,-0.165
23,16.944736085311018,0.5477552381995097,13.137448837946547,1.0512210197613248,4.20673,2.10337,3.87673,1.93836
26,11.582531238965448,0.5678886805834858,9.552673577266638,0.8955002007338456,-1.60361,-0.8018,-1.93361,-0.9668
20,6.329444674048648,0.4024227549156538,15.263183065899836,1.1507149245855133,-4.12903,-2.06452,-4.45903,-2.22952
32,24.449014026878945,0.3950179370191449,24.553324881758975,1.288035850495805,0.48309,0.24154,0.15309,0.07654
23,17.333325660912784,0.511859233017304,27.92298039383737,1.1903564531516535,12.54749,6.27374,12.21749,6.10874
32,13.590241558651087,0.34290499107864136,22.945599422624674,1.1719317979122967,-9.28427,-4.64213,-9.61427,-4.80714
24,48.38664246816997,0.46406416303821957,48.46371616585137,1.0268653820420177,0,0.0,0,0.0
32,5.3047494926606245,0.7326662333766624,53.15714885342209,0.9221488799395923,0,0.0,0,0.0
27,0.5131024855277049,1.3846040226272802,53.492833333333316,1.7996886085928265,0,0,0,0
24,0.4817801322650714,1.9417452086258502,27.265787698230586,1.8708139534883725,0,0,0,0
33,0.38256415265950017,2.4278393823523277,52.38005644938488,2.3603646934460887,0,0.0,0,0.0
33,0.5388812904551838,0.9254318426182077,51.71813580308637,1.978198981383913,0,0.0,0,0.0
21,0.5465045378568246,1.1797132272914923,13.091636323418296,1.896100498338871,0,0.0,0,0.0
24,0.9262794532394543,0.7073269957581418,14.324420300609725,1.9039237069154296,0,0.0,0,0.0
25,0.68006861939057,0.984379144851658,59.38724869109948,2.228782969475452,0,0.0,0,0.0
33,0.68119943177767,0.7783603152230334,25.524131342105346,1.6516205846586034,-0.22523,-0.11262,-0.55523,-0.27762
28,-0.06370289844478452,-0.04053297978829879,-3.102288384128807,-0.11129394450346447,-6.18618,-3.09309,-6.51618,-3.25809
34,1.1246329156696295,0.5081044827885199,47.81880259621134,1.6362686733867589,0,0.0,0,0.0
25,-0.306389019121161,-0.033376184450614035,-4.0440913464484645,-0.1281214822459055,-7.5523,-3.77615,-7.8823,-3.94115
34,0.5163417333670127,1.0841628158373962,54.71585880458525,1.7456627071693505,0,0.0,0,0.0
34,0.9415939411458709,0.5451353127371675,16.001567159904948,1.7023523801265934,0,0.0,0,0.0
25,1.3457694131314202,0.8147810486190676,17.79838049576103,1.0431425053862728,0,0.0,0,0.0
26,1.185918031957893,0.8744206032172042,26.536450335525746,1.2156212597872358,-11.07288,-11.07288,-11.40288,-11.40288
22,4.755736765871467,0.47802194011544813,7.633915253080892,0.9311818868961725,0,0.0,0,0.0
29,3.664327504210252,0.47968278615794147,48.55080434782609,1.088147233201581,0,0.0,0,0.0
35,2.136515655972512,0.5053934392743769,16.749786776417256,0.563793164293735,-22.54964,-22.54964,-22.87964,-22.87964
35,50.22517636039369,0.5771088883020403,48.80649365193436,0.8402306238185255,0,0.0,0,0.0
26,1.4918564253094486,0.794426308539945,47.70946626749874,0.8909453927550784,0,0.0,0,0.0
35,15.606930418449652,0.553262259402843,24.430946996289236,0.896845825115056,0,0.0,0,0.0
26,2.4133165860270944,0.44946925566343043,24.624906832821413,1.316933102806224,-0.3,-0.15,-0.63,-0.315
27,1.0827550416294396,0.011848781862432257,0.8672059106452277,0.03615397542639586,3.24451,1.62226,2.91451,1.45726
30,4.771998500636048,0.42578135789344723,21.552778844752865,0.9729846895042843,-9.20906,-4.60453,-9.53906,-4.76953
36,0.007542223986634821,-0.021729890767572983,-1.3462568486260889,-0.04218461915408394,-2.23035,-2.23035,-2.56035,-2.56035
23,4.432308810053486,0.6059889953511072,33.80020786750842,1.816791192237745,33.51863,16.75932,33.18863,16.59432
36,1.3798655944982403,0.34724694980165216,19.973870666989686,1.26471967232343,-17.45331,-8.72665,-17.78331,-8.89166
36,0.7332737509102095,0.8208556083759745,5.717644433668403,1.6659618715196278,5.3572,5.3572,5.0272,5.0272
27,7.639149185912604,0.2537882963468115,10.763025936249349,0.8624458310417148,-25.64207,-12.82104,-25.97207,-12.98604
27,13.402154077758226,0.6854409023942631,27.59628757993005,0.9303352579623767,4.21106,4.21106,3.88106,3.88106
37,-0.18342826449402252,-0.00487424808984051,-0.12382062572977565,-0.016572443505457737,-0.86026,-0.43013,-1.19026,-0.59513
31,23.4395897339291,0.5726089239561544,23.605394965871806,0.7915219352208155,-1.63277,-1.63277,-1.96277,-1.96277
28,3.617568477658395,0.5528345994595637,23.788175184930438,0.9873366445792314,-0.69421,-0.3471,-1.02421,-0.5121
37,1.7717026904028976,0.7383952266979944,53.65424557845395,1.1004343895361555,0,0.0,0,0.0
37,-8.685105614329611,-0.05570898291970872,-1.6024000935424787,-0.13673724166858672,-9.61544,-4.80772,-9.94544,-4.97272
24,2.6134697419536512,0.6494036684585709,16.597044939844306,0.9037031139419675,0,0.0,0,0.0
28,7.296350146847865,0.6330502199441559,25.648095206650993,0.921911469892425,-5.65643,-2.82822,-5.98643,-2.99322
38,25.48355278227334,0.5303743716474719,16.871592478329323,0.9693717320366733,2.68894,1.34447,2.35894,1.17947
38,24.168843159221513,0.418151903906762,24.486168578821545,1.2235928476228446,2.39015,1.19508,2.06015,1.03008
28,-0.9762646674622645,-0.042838728318059315,-0.9765260196840966,-0.13605024082914047,-9.17169,-4.58584,-9.50169,-4.75084
38,25.236317594785735,0.503157360675474,25.08174364624478,1.0171309688924113,7.34177,3.67088,7.01177,3.50588
29,47.629198623601006,0.4989670266879245,46.8566386101821,0.8879544513457558,0,0.0,0,0.0
